timestamp,buyer,seller,symbol,currency,price,quantity,day,mid_at_trade,mid_next,mid_fwd_10,mid_fwd_100,mid_fwd_500
485500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
485500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
486800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10059.0,4,3,10051.0,10051.0,10048.0,10043.0,10028.0
489800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5210.0,8,3,5212.5,5211.5,5212.0,5199.0,5201.0
489900,Mark 38,Mark 14,VEV_4000,XIRECS,1222.0,3,3,1211.5,1213.0,1210.0,1199.5,1200.5
490700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10057.0,4,3,10049.0,10049.0,10050.0,10041.0,10002.0
491400,Mark 38,Mark 14,VEV_4000,XIRECS,1218.0,1,3,1208.0,1209.5,1211.0,1199.0,1205.0
491500,Mark 14,Mark 38,VEV_4000,XIRECS,1199.0,2,3,1209.5,1209.0,1213.0,1199.0,1206.0
492500,Mark 38,Mark 14,VEV_4000,XIRECS,1223.0,2,3,1213.0,1213.0,1209.0,1199.0,1205.0
493200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5208.0,8,3,5210.5,5210.5,5209.5,5198.0,5209.5
493700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5212.0,8,3,5209.5,5211.5,5207.5,5197.5,5207.5
494100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5212.0,4,3,5209.5,5209.5,5207.0,5195.5,5206.5
495400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,4,3,10044.0,10045.0,10047.0,10053.0,10011.0
496900,Mark 14,Mark 38,VEV_4000,XIRECS,1197.0,2,3,1207.0,1205.5,1206.5,1203.0,1204.0
497300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5203.0,7,3,5205.5,5205.0,5203.5,5205.5,5207.5
497600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10034.0,5,3,10042.0,10043.0,10049.5,10041.0,10016.0
497700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5209.0,4,3,5206.5,5206.5,5198.0,5204.5,5208.5
498100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10037.0,5,3,10045.0,10046.0,10045.0,10041.0,10015.0
498100,Mark 01,Mark 22,VEV_5300,XIRECS,21.0,5,3,21.5,21.5,20.5,21.5,22.5
498100,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,5,3,4.5,4.5,4.5,4.5,4.5
498100,Mark 14,Mark 22,VEV_5500,XIRECS,1.0,5,3,1.5,1.0,0.5,1.0,1.5
498100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
498100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
498800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5196.0,5,3,5198.5,5199.5,5199.0,5206.5,5207.5
499000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5198.0,6,3,5200.5,5201.0,5201.5,5207.5,5209.0
499800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10032.0,2,3,10040.0,10041.0,10042.0,10038.0,10013.0
503300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10033.0,2,3,10041.0,10042.0,10045.0,10039.0,10009.0
504500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10054.0,6,3,10046.0,10047.5,10055.0,10035.0,10005.0
505300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10044.0,3,3,10052.0,10053.0,10047.0,10038.0,9998.0
506200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5198.0,4,3,5200.5,5201.5,5204.5,5208.0,5220.5
508300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5207.0,5,3,5204.5,5204.5,5206.5,5210.5,5217.5
508400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5207.0,7,3,5204.5,5204.5,5204.0,5209.5,5218.5
510600,Mark 38,Mark 14,VEV_4000,XIRECS,1217.0,1,3,1206.5,1205.5,1202.0,1204.0,1214.5
511000,Mark 38,Mark 14,VEV_4000,XIRECS,1213.0,2,3,1202.5,1201.5,1201.5,1204.0,1215.0
511400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10038.0,6,3,10046.0,10046.0,10038.0,10035.0,9998.0
511800,Mark 01,Mark 22,VEV_5200,XIRECS,55.0,2,3,56.0,56.0,57.0,57.0,64.5
511800,Mark 01,Mark 22,VEV_5300,XIRECS,20.0,2,3,20.5,20.5,21.0,21.0,24.5
511800,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,2,3,4.5,4.5,4.5,4.5,5.5
511800,Mark 01,Mark 22,VEV_5500,XIRECS,0.0,2,3,0.5,0.5,1.0,1.5,1.5
511800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
511800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
512800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5203.0,9,3,5202.0,5203.5,5206.5,5210.0,5222.5
516400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,3,3,10043.0,10041.0,10044.0,10036.0,9995.0
516400,Mark 01,Mark 22,VEV_5200,XIRECS,60.0,4,3,61.0,61.0,59.5,58.0,70.0
516400,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,4,3,4.5,4.5,4.5,4.5,6.5
516400,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,1.5,1.5,1.5,1.5,1.5
516400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
516400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
517800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10062.0,6,3,10054.0,10055.0,10061.0,10045.0,9993.0
518200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5208.0,3,3,5210.5,5210.5,5207.5,5202.0,5225.5
519500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10052.0,6,3,10060.0,10060.0,10055.0,10039.0,9998.0
519700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10053.0,6,3,10061.0,10062.5,10051.0,10043.0,9996.0
519700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5206.0,8,3,5203.5,5205.5,5205.0,5199.5,5226.5
521700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5207.0,5,3,5204.5,5203.5,5210.5,5199.5,5223.0
522900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5211.0,8,3,5208.5,5207.0,5205.5,5200.5,5217.5
523200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5209.0,5,3,5206.0,5205.5,5204.5,5200.0,5218.0
524000,Mark 01,Mark 22,VEV_5200,XIRECS,57.0,2,3,58.0,57.5,57.0,52.0,66.0
524000,Mark 01,Mark 22,VEV_5300,XIRECS,21.0,2,3,21.5,21.5,21.5,18.5,25.5
524000,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,2,3,4.5,4.5,4.5,3.5,5.5
524000,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,0.5,1.5
524000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
524000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
524900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5201.0,8,3,5204.0,5204.5,5205.5,5191.5,5221.5
527400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10045.0,3,3,10037.0,10037.0,10050.0,10015.0,9985.0
528200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5205.0,4,3,5202.0,5201.5,5202.0,5199.5,5219.5
529600,Mark 14,Mark 22,VEV_5300,XIRECS,20.0,2,3,20.5,20.0,20.5,20.5,25.0
529600,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,2,3,4.5,4.5,4.5,4.5,5.5
529600,Mark 01,Mark 22,VEV_5500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,1.5
529600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
529600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
530300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5197.0,4,3,5199.5,5200.5,5199.5,5201.5,5221.0
531500,Mark 01,Mark 22,VEV_5300,XIRECS,20.0,2,3,20.5,20.0,20.5,21.5,26.0
531500,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,2,3,4.5,4.0,4.5,4.5,5.5
531500,Mark 01,Mark 22,VEV_5500,XIRECS,0.0,2,3,0.5,0.5,0.5,1.5,1.5
531500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
531500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
531800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,3,3,10044.0,10043.5,10036.0,10002.0,9992.0
532400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5197.0,4,3,5200.0,5202.0,5199.5,5204.0,5221.5
532800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5201.0,7,3,5198.5,5200.5,5195.0,5206.5,5220.5
533800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,5,3,10021.0,10021.0,10021.0,10009.0,9992.0
534000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5196.0,4,3,5194.5,5193.5,5193.5,5206.0,5218.5
534000,Mark 38,Mark 14,VEV_4000,XIRECS,1203.0,2,3,1193.0,1194.0,1193.0,1206.0,1218.5
534700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5190.0,5,3,5192.5,5191.5,5193.5,5204.5,5217.5
534900,Mark 14,Mark 38,VEV_4000,XIRECS,1182.0,3,3,1192.0,1193.0,1189.5,1202.0,1216.0
535400,Mark 01,Mark 22,VEV_5300,XIRECS,18.0,3,3,18.5,18.5,19.5,21.0,23.5
535400,Mark 01,Mark 22,VEV_5400,XIRECS,3.0,3,3,3.5,3.5,3.5,4.5,5.0
535400,Mark 01,Mark 22,VEV_5500,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,1.5
535400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,0.5
535400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,0.5
535600,Mark 14,Mark 38,VEV_4000,XIRECS,1184.0,2,3,1194.0,1194.0,1198.0,1201.0,1214.0
535900,Mark 01,Mark 22,VEV_5200,XIRECS,52.0,3,3,53.0,53.0,54.5,56.0,62.5
535900,Mark 01,Mark 22,VEV_5300,XIRECS,18.0,3,3,19.0,19.0,19.5,21.0,23.5
535900,Mark 01,Mark 22,VEV_5400,XIRECS,3.0,3,3,3.5,3.5,3.5,4.5,4.5
535900,Mark 01,Mark 22,VEV_5500,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,1.5
535900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,0.5
535900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,3,0.5,0.5,0.5,0.5,0.5
536400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10019.0,6,3,10027.0,10028.0,10015.0,10017.0,10000.0
539800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5204.0,3,3,5201.0,5200.5,5206.5,5212.5,5225.5
540200,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5200.0,3,3,5201.5,5201.5,5204.5,5210.5,5223.5
540300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,4,3,10001.0,9999.0,10000.5,10014.0,10002.0
541100,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,6,3,10006.0,10005.0,9997.0,10011.0,10007.0
542500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,3,3,10003.0,10005.0,10008.0,10014.0,10010.0
544900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,6,3,10008.0,10010.0,10010.0,10004.0,10007.0
545400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5200.0,5,3,5202.5,5201.5,5203.0,5223.5,5220.5
547000,Mark 14,Mark 38,VEV_4000,XIRECS,1195.0,1,3,1205.5,1206.0,1209.5,1223.0,1221.0
547600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5210.0,4,3,5207.5,5208.5,5206.5,5219.5,5221.5
547600,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,4,3,4.5,4.5,4.5,5.5,5.5
547600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,1.5,1.5,1.5,1.5,1.5
547600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
547600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
551600,Mark 01,Mark 22,VEV_5300,XIRECS,23.0,4,3,24.0,24.0,24.5,25.0,27.0
551600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,1.5,1.5,1.5,1.5,1.5
551600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
551600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
551800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,2,3,10003.0,10006.0,10017.0,9996.0,10023.0
552500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5214.0,8,3,5216.5,5216.5,5217.5,5219.0,5222.0
552700,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,3,3,1216.5,1215.0,1218.0,1220.5,1220.0
553500,Mark 14,Mark 38,VEV_4000,XIRECS,1207.0,1,3,1217.5,1218.5,1220.5,1223.0,1219.0
554500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5223.0,3,3,5220.5,5220.0,5223.5,5225.5,5221.0
555100,Mark 14,Mark 22,VEV_5200,XIRECS,67.0,5,3,68.0,68.0,66.0,70.0,67.5
555100,Mark 01,Mark 22,VEV_5300,XIRECS,26.0,5,3,26.5,27.0,25.5,27.0,25.5
555100,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,5.5,6.0,5.5,6.5,5.5
555100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,1.5,1.5,1.5,1.5,1.5
555100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
555100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
555200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,6,3,5224.5,5225.0,5220.5,5227.5,5224.5
555500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,5,3,9998.0,9999.0,9997.0,9992.0,10012.0
556400,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,5.5,5.5,5.5,6.5,5.5
556400,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,1.5,1.5,1.5,1.5,1.5
556400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
556400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
558600,Mark 38,Mark 14,VEV_4000,XIRECS,1229.0,2,3,1218.5,1218.5,1216.5,1226.5,1221.0
559400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5214.0,3,3,5216.5,5217.5,5215.5,5226.0,5218.5
560300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,4,3,5217.5,5215.5,5217.5,5226.5,5222.5
560900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5214.0,9,3,5213.0,5215.0,5216.5,5224.5,5226.5
561000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5212.0,6,3,5215.0,5214.5,5219.5,5225.5,5226.5
562200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,8,3,5218.5,5218.0,5222.5,5221.5,5226.5
562500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5222.0,7,3,5219.0,5219.5,5223.0,5219.5,5227.5
562900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5224.0,3,3,5221.0,5220.0,5223.5,5217.5,5231.0
565100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5229.0,6,3,5228.0,5227.5,5225.5,5222.5,5238.5
565600,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,4,3,6.5,6.5,6.5,5.5,7.0
565600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,1.5,1.5,1.5,1.5,1.5
565600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
565600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,0.5,0.5,0.5,0.5,0.5
565700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,4,3,9993.0,9993.0,9995.0,9982.0,10008.0
566100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,5225.5,5227.5,5228.5,5214.5,5231.5
566500,Mark 38,Mark 14,VEV_4000,XIRECS,1237.0,2,3,1226.5,1225.5,1227.5,1218.5,1230.5
567800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,5,3,5224.5,5224.5,5226.5,5217.5,5233.0
568300,Mark 14,Mark 38,VEV_4000,XIRECS,1218.0,1,3,1228.0,1227.0,1226.0,1220.0,1230.5
569900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5228.0,4,3,5225.0,5225.5,5224.5,5219.5,5225.0
570100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,3,3,5226.5,5226.5,5225.0,5220.0,5223.0
572400,Mark 14,Mark 38,VEV_4000,XIRECS,1211.0,3,3,1221.0,1219.0,1220.5,1221.0,1221.0
572800,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5217.0,6,3,5218.5,5217.5,5221.5,5220.5,5222.5
575300,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5221.0,7,3,5223.5,5224.0,5216.5,5215.5,5232.5
577200,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,2,3,1216.5,1217.0,1219.5,1215.0,1235.5
578300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,5,3,9985.0,9985.0,9980.0,10011.0,9994.0
578300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5223.0,8,3,5220.5,5220.5,5223.5,5215.0,5239.5
578400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,3,3,5220.5,5220.5,5222.5,5218.5,5237.0
578500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,2,3,9986.0,9985.0,9976.5,10009.0,9989.0
579000,Mark 38,Mark 14,VEV_4000,XIRECS,1234.0,3,3,1223.5,1223.5,1220.0,1221.5,1236.0
580600,Mark 01,Mark 22,VEV_5300,XIRECS,25.0,5,3,26.0,26.0,26.0,26.0,28.0
580600,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,5.5,5.5,5.5,5.5,6.5
580600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,1.5,1.5,1.5,1.5,1.5
580600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
580600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
583100,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,5.5,5.5,5.5,5.5,6.5
583100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,1.5,1.5
583100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
583100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
584300,Mark 01,Mark 22,VEV_5300,XIRECS,24.0,2,3,25.0,24.5,23.5,25.5,29.5
584300,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,5.5,5.5,5.0,5.5,6.5
584300,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,1.5,1.5
584300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
584300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
584400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,6,3,5217.5,5217.5,5214.5,5220.5,5235.0
587400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5213.0,6,3,5215.5,5216.5,5218.5,5222.5,5237.5
587700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5218.0,8,3,5215.5,5217.5,5220.5,5221.5,5234.5
588300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5216.0,5,3,5215.0,5218.5,5223.5,5226.5,5235.0
589800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,5225.5,5227.5,5222.5,5221.5,5238.5
590000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,4,3,10010.0,10007.0,10004.0,10023.0,9974.0
590500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,3,3,10001.0,10001.0,10007.0,10017.0,9973.0
591200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,3,10008.0,10003.0,10010.0,10023.0,9976.0
591700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,4,3,5220.5,5219.0,5218.5,5224.5,5240.5
594300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,4,3,5221.5,5220.5,5220.5,5220.5,5251.0
595400,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,5,3,5220.5,5220.5,5222.0,5223.5,5254.5
601600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,5225.5,5224.5,5221.5,5226.0,5258.0
602800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,5,3,5220.5,5219.5,5216.5,5229.5,5254.5
604800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,5,3,10006.0,10007.0,10010.0,10000.0,9967.0
605800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,4,3,5223.5,5223.5,5221.5,5234.5,5250.5
607100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,3,3,10006.0,10005.0,10004.0,10016.0,9968.0
607900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,3,3,10001.0,10003.0,10004.0,10012.0,9960.0
610000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5223.0,5,3,5220.5,5222.0,5226.5,5224.5,5264.5
610300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,5,3,10014.0,10015.0,10012.0,10020.5,9952.0
612700,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,2,3,28.0,28.0,30.5,25.5,39.5
612700,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2,3,6.5,6.5,7.5,5.5,11.0
612700,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,1.5,3.0
612700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
612700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
614400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5243.0,3,3,5240.0,5238.5,5237.5,5224.0,5257.0
614800,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,2,3,7.5,7.0,7.0,6.5,10.5
614800,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,1.5,2.5
614800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
614800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
615400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,3,3,10007.0,10004.0,10007.0,10004.0,9960.0
616000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,6,3,5232.5,5231.5,5230.5,5235.5,5260.5
616700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5230.0,14,3,5229.5,5230.5,5233.5,5235.5,5257.0
618400,Mark 14,Mark 38,VEV_4000,XIRECS,1219.0,2,3,1229.5,1229.5,1226.5,1238.5,1256.5
618500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,2,3,10015.0,10016.0,10012.0,9989.0,9951.0
620100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,6,3,10017.0,10014.0,10012.0,9984.0,9959.0
621000,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,5.5,5.5,5.5,6.5,8.5
621000,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,1.5,1.5,1.5,1.5,2.5
621000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
621000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,0.5,0.5,0.5,0.5,0.5
621500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,6,3,10012.0,10009.0,10008.0,9976.0,9957.0
621600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5221.0,8,3,5218.5,5217.5,5221.5,5233.5,5249.5
622500,Mark 14,Mark 22,VEV_5200,XIRECS,66.0,2,3,67.0,66.0,68.5,71.5,81.0
622500,Mark 01,Mark 22,VEV_5300,XIRECS,25.0,2,3,25.5,25.0,26.5,28.0,33.0
622500,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,5.5,5.5,5.5,6.5,8.5
622500,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,1.5,1.5,1.5,1.5,2.5
622500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
622500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,0.5,0.5,0.5,0.5,0.5
